text,label
"For Muslim women in western Africa, married life at the hands of abusive husbands can be very hard . The community may not explicitly endorse such behaviour, but equally, they may not yet be ready to see it as criminal, an attitude which of course enables it to continue. Fortunately, the letter of the Cameroonian law promises equality to all, and this documentary follows the real life exploits of various female practitioners in the Cameroonian legal system as they attempt to secure justice for a number of women and children. What is notable (apart from the uplifting central story) is how, in spite of their informality, the courts are actually pragmatically progressive, if a case is actually bought. The program also gives a fascinating insight the whole Cameroonian life-style, which (aside from the awful crimes committed in the featured cases) seems amazingly emotional and joyous compared with that enjoyed by inhabitants of Europe or North America. And while I concede that this comment may betray naiveté on my part, this attitude appears to be captured in delightful pidgin-English they speak. Overall, this is a terrific little film, and much more fun to watch than you might imagine.",1
"This is the best dub I've ever heard by Disney, as well as the best adaptation since the biggest abuse ever on soundtrack, themes, characters, dialogues in Kiki Delivery Service. Urrrghhh<br /><br />This one has different atmosphere, especially the deviation from the common heroine. This one has both hero and heroine (although I don't really endorse the use of hero & heroine here, since Miyazaki is out from the stereotype & common theme). As usual, after being introduced by Spirited away, amazed by Mononoke, troubled by Grave of Fireflies, and deeply touched by Majo no Takkyuubin , this one start with a bit doubt in my part. Wondering if this will be the first Ghibi's dud. Well, in the end just like Only Yesterday and Whisper of the Heart, I ended up giving 10 rating. I'd give 9.8 rating, but the additional 0.2 is there to share the good feeling by encouraging people to see the movie.<br /><br />SPOILER Somehow I see this as a sad movie, people die in this one, the lonely robot, the abandoned place, and it ends with destruction. It is as if mankind really can't live with too much power. The collapsing scene gave me patches of Metropolis ending. It's just sad somehow. The plot is apparent in most reviews and the soundtrack rules as well (as always). Joe Hisaishi really belongs to Uematsu, Kanno, Williams caliber.People who can brings a movie, a game, an event to life, even to be a lingering moments by astounding composition.<br /><br />This is a feel good movie that used to be part of US cinema in the classic days (It's a Wonderful Life etc etc). Well, things change....",1
"All Kira Reed fans MUST see this. The film's premise has struggling romance novelist Kira unable to come up with any new ideas. She's also getting over a divorce. However, she meets this guy at a restaurant and he helps her out of her shell (and clothing). They go into a corner room and they do it. Thankfully, Kira gets a condom out (Now don't ever tell me these Playboy films are worthless piles of soft-core fluff. Remember kids, safe sex). Later, she marvels to her publishist how great it was, but she didn't get his name. Despite this, the guy finds her and they continue their kinky games. But eventually she tires of his sneakiness and wants to know more. When she does, all hell breaks loose, and I'll leave it at that. This is easily the best of these soft-core Playboys films I've seen. Check this out, and marvel at the greatness of Kira.",1
"What percentage of movies does a person go to see these days that leave them wondering what happened to their eight to ten dollars? ANSWER: TOO MANY! This movie isn't like that. It is a story about real people that are sometimes a combination of both likable and unlikable.<br /><br />Downside:<br /><br />Not enough character development & some plot lines left twisting in the wind.<br /><br />Upside:<br /><br />Forces viewers to think about the choices they have made for good or bad in their own lives.<br /><br />Well acted by: Scott Cohen, Judd Hirsch, Susan Floyd, Ato Essandoh and Elliot Korte.<br /><br />Contains some good lighthearted humor.",1
"Sometimes it takes a film-making master like Kubrick to bring that extra little something, that unique, untractable and elusive ingredient that transforms a great movie or a great script into a masterpiece, one for the ages.<br /><br />It's not just that Stephen King's story has enough meat and potatoes making it difficult for even the most workmanlike of directors to miss. Heck, even King himself didn't fare so bad. It's how Kubrick perceives King's universe, how he transforms the page into screen time, that renders THE SHINING both a visual feast and a compacted masterclass in directing.<br /><br />Kubrick's miss-en-scene is, as usually, terrific. The movie progresses with a brisk, sharp, lively pace, even though it's neither fast nor heavily edited and it clocks at no less than 160 minutes. The camera prowls through the lavish corridors of the Overlook Hotel like it is some kind of mystic labyrinth rife for exploration, linear tracking shots exposing the impeccably decorated interiors in all their grandeur. There's a symmetry and geometrical approach in how Kubrick perceives space that reminds me very much of how Japanese directors worked in the sixties. As if what is depicted is inconsequential to how all the different elements are balanced inside the frame.<br /><br />Certain images definitely stand out. The first shot of Jack's typewriter, accompanied off screen from the thumps of a ball, like drums of doom coming from some other floor or produced by the typewriter itself as though it is an instrument of doom all by itself, later on proving to be nothing short of just that. A red river flowing through the hotel's elevators in slow motion. Jack hitting the door with the axe, the camera moving along with him, tracking the action as it happens instead of remaining static, as though it's the camera piercing through the door and not the axe. The ultra fast zoom in the kid's face thrusting us inside his head before we see the two dead girls from his POV. And of course, the bathroom scene.<br /><br />Much has been said of Jack Nicholson's obtrusive overacting. His mad is not entirely successful, because, well, he's Jack Nicholson. The guy looks half-mad anyway. Playing mad turns him into an exaggerated caricature of himself. Shelley Duvall on the other hand is one of the most inspired casting choices Kubrick ever had. Coming from a streak of fantastic performances for Robert Altman in the seventies (3 WOMEN, THIEVES LIKE US, NASHVILLE), she brings to her character the right amounts of fragility and emotional distress. A terrific and very underrated actress.",1
"When I was young I had seen very few movies. My parents in all their wisdom rented this one. I was very wary of what the movie was about, in fact I wasn't even allowed to watch it. My brother and sister got to of course and this made me very angry. So what did I do? Late at night I trashed the VCR! Kicked the screen of the TV in and called the police and reported vandals. I was arrested of course, I was unable to get my foot out of the TV set before the police arrived. I was only given a stern talking to and sent home. My parents grounded me of course and made me work to repay the debt for the TV and VCR. This tore me apart, slave labour really sucks believe me, but I had to do it. Chores all around the house. What happened in the end? We got a big screen TV, DVD player and a surround sound system for my work. How did I get the money? Easy I made movies of my own and sold them to Disney! Do you remember Finding Neno? Well I wrote that movie and filmed my goldfish in their fish tanks! They rewrote the plot of course and did it in CGI because they couldn't afford to make it a real life action picture like I had done! In the end I never saw the film The Head that didn't die and the rating I gave it is my life rating! It's doing pretty good!",1
I can agree with other comments that there wasn't an enormous amount of history discussed in the movie but it wasn't a documentary! It was meant to entertain and I think it did a very good job at it.<br /><br />I agree with the black family. The scenes with them seemed out of place. Like all of a sudden it would be thrown in but I did catch on to the story and the connection between the families later on and found it pretty good.<br /><br />Despite it wasn't a re-enactment of the 60s it did bring into the light very big and important landmark periods of the decade. I found it very entertaining and worth my while to watch.,1
"I just caught an episode about Brad, the crack cocaine addict who turned to a drug addicted life on the streets after his bicycle racing career went to shambles as fast as it started. I have to say that the story about his biking career was more heart-breaking than his drug addiction. Here's this young guy who is winning bike races left and right and is invited to train with an Olympic training team for two weeks, and immediately upon arriving he insults Lance Armstrong, one of the greatest athletes who ever lived, and is generally callous and unfriendly to everyone in general. Understandably, he is soon asked to leave. Most of the show is about his struggle with addiction and how he got his life back, but what I wanted to know was what was wrong with him in the first place to make his act like such an ass?<br /><br />At any rate, I was confused about how the show was put together, since it shows Brad at the height of his addiction. We see footage of him pan-handling and sleeping in gutters and ditches and even smoking crack cocaine. I didn't even know that was legal to show, but why would a camera crew just follow him around and film that? Do they do that in hopes that this guy will turn his life around and give them some material for a good TV episode?<br /><br />At any rate, it is an enlightening show, because it shows the effects of various addictions and the total control that they can take over people's lives. Sometimes it's hard to watch because you really see how badly the families and friends suffer in the face of the addict's indifference, although I have to admit that at the end it all seems a little too clean-cut. There are times during the episodes when terrible things happen and everything seems lost, but still, and maybe I should warn about spoilers here, everything has a little too much of a happily-ever-after feel at the end, and I have a feeling that that is a very uncommon occurrence in real life. But still, it's a show about people trying to help other people, and you can never complain too much about something like that",1
"I'm so glad I happened to see this video at the store. I was looking for some happy movies and this one turned out to be a true gem. I loved that the movie, a love story of sorts, wasn't about some beautiful twenty-somethings; rather, it's a story of some beautiful sixty-somethings, who used used to be twenty-somethings. It's a good, well written, and wonderfully acted story with fabulous WWII band music thrown in as well. It's also got a delightful surprise in it for Scottish castle lovers. It left me smiling and ready to watch it again, which I did a couple more times before I turned it in. I highly recommend it.",1
"quote by Nicolas Martin (nicmart) from Houston, TX: ""Fine film, but DVD ""reformatted for TV"", 8 April 2002 - This is a charming and emotive film. On the other hand, the DVD I purchased has been ""reformatted to fit your TV"" by the clods at Columbia Tristar. There is no excuse for not providing the film in widescreen format, except that Hollywood treats all films like the moronic, disposable trash that it is so used to producing. What a shame.""<br /><br />What a (criminal!) shame indeed. However, there is another version out though. See here for details http://www.dvdbeaver.com/film/DVDCompare2/kingofmasks.htm<br /><br />Wonderful performances by the two main actors (The King and Doggie) BTW.",1
"Jeopardy is a tense, satisying thriller, a cut above a B but not really a major production. It qualifies as almost an experimental film, as the studio that produced it, Metro, was desperately looking for new kinds of films, stars and directors to compete with the then new medium of television. The director, John Sturges, was an up-and-comer whose best years lay ahead. He had just recently begun directing A level films, and had already proved himself a most capable craftsman. Stars Barbara Stanwyck, Barry Sullivan and Ralph Meeker, were at very different phases of their careers. Stanwyck's glory years were behind her, and yet she could still carry a film, as she proves here. Barry Sullivan, as her husband, was one of a dozen or so leading men who got started in films in the forties who never quite achieved the success many had hoped for him. He was a fine, low-key actor, poised, but in an upper middle rather than upper class way, which made him excellent in professional roles. As the escaped convict who is the only person around who can save Sullivan's life (he is trapped under a pier, and the tide is rising), Ralph Meeker is more energetic than usual. This excellent actor had the misfortune of having come to films after Brando and Clift. He was in his way as good an actor as either of them, but he lacked charisma. His bargaining with Stanwyck, which comes down to his demanding sex in exchange for saving her husband (by implication only, as this is 1953), makes for an intriguing premise which, had this been a different kind of film, could all raised all sorts of interesting questions about Stanwyck's character. Meeker is indeed a more exciting character than Sullivan; and in her scenes with him Stanwyck is livelier than she is with her husband and son. But as this is a formula picture, not a Strindberg play, the possibility that Stanwyck might want want to have a fling,--leaving aside the question of her husband's predicament,--remains unexplored. In this sense the incoming tide doesn't quite have the effect one might have wished, though the movie remains tense and highly entertaining thanks to excellent acting, fine location photography, nearly all of it outdoors, and excellent direction by the woefully underrated Mr. Sturges.",1
"Charles McDougall's resume includes directing episodes on 'Sex and the City', 'Desperate Housewives', Queer as Folk', 'Big Love', 'The Office', etc. so he comes with all the credentials to make the TV film version of Meg Wolitzer's novel SURRENDER, DOROTHY a success. And for the most part he manages to keep this potentially sappy story about sudden death of a loved one and than manner in which the people in her life react afloat.<br /><br />Sara (Alexa Davalos) a beautiful unmarried young woman is accompanying her best friends - gay playwright Adam (Tom Everett Scott), Adam's current squeeze Shawn (Chris Pine), and married couple Maddy (Lauren German) and Peter (Josh Hopkins) with their infant son - to a house in the Hamptons for a summer vacation. The group seems jolly until a trip to the local ice creamery by Adam and Sara) results in an auto accident which kills Sara. Meanwhile Sara's mother Natalie Swedlow (Diane Keaton) who has an active social life but intrusively calls here daughter constantly with the mutual greeting 'Surrender, Dorothy', is playing it up elsewhere: when she receives the phone call that Sara is dead she immediately comes to the Hamptons where her overbearing personality and grief create friction among Sara's friends. Slowly but surely Natalie uncovers secrets about each of them, thriving on talking about Sara as though doing so would bring her to life. Natalie's thirst for truth at any cost results in major changes among the group and it is only through the binding love of the departed Sara that they all eventually come together.<br /><br />Diane Keaton is at her best in these roles that walk the thread between drama and comedy and her presence holds the story together. The screenplay has its moments for good lines, but it also has a lot of filler that becomes a bit heavy and morose making the actors obviously uncomfortable with the lines they are given. Yes, this story has been told many times - the impact of sudden death on the lives of those whose privacy is altered by disclosures - but the film moves along with a cast pace and has enough genuine entertainment to make it worth watching. Grady Harp",1
"There are few films that leave me with the feeling that Gregor Jordan's 'Ned Kelly' film did. Initially I had heard only half hearted recommendations, and decided to see it for myself. Since then, I have acquired both the video and soundtrack, and have to say that after several viewings, I am still very impressed with the underlying character of this film. It is also wonderful to see something Australian! I appreciate its down to earth quality, that if you ask me is a rarity, as well as the absence of tackiness that takes away from so many films. This film proves that you don't necessarily require fancy costumes and a glamorous set that absorbs how many millions of dollars to make a point. The cast was a bonus, including a variety of well known, and might I add, good looking people who did well to slip into the role of such unique characters. It is interesting to note, that much of the criticism regarding this film has been about who played what, and how they only said so many lines. However, if any criticism is due, it should constructively focus on the fact that a number of basic elements of the original events were excluded. In reality, these functioned to made it the hallmark that it is in Australian history. For example, on a closer examination it can be discovered that there was much, much more to the relationship between Joe Byrne and Aaron Sheritt, and that this was in fact responsible for many more of the final outcomes for the gang than were explored in the film. Also overlooked was the fact that it was not only Aaron Sheritt's efforts alone, that provided the Victorian police with their insights into the unfolding mystery. Yes, this is their interpretation of the story, and it is understandable that true stories require sensationalism and at times the modification of the original plot to grab the viewers attention. I feel that in this case, this is the only limitation. However, I can accept that perhaps historical accuracy is only of significance to those who have a particular interest in the realistic events behind a situation. It certainly inspired me to look more closely. So, watch it and decide for yourself. You might not like it at all, thats your opinion, and thats fine. Maybe it is a film that appeals largely to an Australian audience? For me, I'd call it a breath of fresh air!",1
"Best show since Seinfeld. She's really really funny. Her total self centeredness, the hulking gay stoner neighbors, the departures into song or cartoons, make this the freshest show on TV. One of the few shows I make point of watching. The scene with the wise old black lady in the drugstore (""oh wait now that you're close you do look old"" turns face with finger and walks away lol), the cough syrup overdose, sleeping with God, it's all so funny or so stupid it's just a lot of fun. The shows weak points are her sister and the cop-only because they're too darn normal!! I really can't wait until the next show, something I haven't felt for any show in a long time.",1
"Bell, Book and Candle was one of the great pop culture phenomena of the mid-twentieth century, very similar to the phenoms we see today (back in the 70's - more than ten years later - there were still endless references to this film). It made Novak a huge star, put a nice item on Jack Lemon's resume, cast new light on Jimmy Stewart, and gave Lancaster and Gingold new avenues to explore in their careers (both went on to continue to play witches and other curious ""old bats"", in film and television).<br /><br />Along with the 40s movie I Married a Witch (which helped to make Veronica Lake an icon), Bell, Book and Candle inspired the grand film and TV fascination with all things witchy that began with Bewitched and has continued through Practical Magic, Worst Witch and Harry Potter.<br /><br />What I rarely see noted is that the movie is also a rather interesting alternative Xmas movie. The story takes place over the Christmas holidays, and, despite the fact that it is superficially about witchcraft, actually embodies a great deal of Xmas spirit (giving, love, family, self-sacrifice, etc).<br /><br />I will always watch this movie (have seen it several times since my first viewing in the early 90's) particularly if it is shown around or just after the holiday season. It has style, substance, a great cast, and terrific production values. And like Adam's Rib, it casually expresses ideas that were rather radical for its time, are radical even now (in both movies the female character is guileless and powerful), and so always seems ahead of the times.",1
"Knowing when to end a movie is just as important as casting, directing and acting. And it's nice to see when a director/script get it right. Clocking in at just 82 minutes, 10 ITEMS OR LESS doesn't stretch the story, trying to grasp at inane topics. It stays focused, being funny, sad, and well thought out.<br /><br />Morgan Freeman (LUCKY NUMBER SLEVIN) stars as ""Him"", an aging actor grasping at any roles presented to him. We're introduced to ""Him"" as he travels to a supermarket in an out-of-the-way section of town by The Kid (Jonah Hill, CLICK). Realizing he has a star in his car, The Kid pressures Him to talk about his absence in cinema over the past few years. Him isn't very forthcoming because, not only has he been out of it for while, he's also en route to a shooting location of an indie film he might act in (""I haven't decided if I'm going to accept the part.""). The Kid is a relative of the director involved in this indie venture and soon drops him in the middle of nowheresville. Stuck, Him decides to check out the local market. He immediately runs into the beautiful Scarlet (Paz Vega) who operates the 10 items or less register. Not just strikingly pretty but intelligent, Him begins using her as his prime research subject for his upcoming independent film role. He learns how she figures out numbers so quickly and why she knows the quirks of every member of this isolated community.<br /><br />But Him doesn't just use Scarlet, he helps her so he can see deeper into her life. They travel together to get her car back from a cheating husband, and he teaches her how to act to get a new job she's pining for, and how to dress for success even when confronted with Target as the epitome of local clothing. This is probably one of the funniest moments as we get a glimpse of Him, too, showing his complete lack of understanding of the chain-store retail world (""These shirts are only $12 bucks! How is this possible?!"") The ending, as stated at the beginning of this review, is abrupt but apropos. There's no way these two could ever remain friends even though they form a unique bond. They know when to say goodbye and what each garnered from the other. It's a quiet but riveting moment as Scarlet's clunker car sits idling outside Him's L.A. mansion.<br /><br />This is a great independent production and one that wastes little time getting going. And it won't waste your time either.",1
"I must admit that I was very sceptical about this documentary. I was expecting it to be the kind of All American Propaganda that we here in Europe dislike so much. I was wrong. This is NOT propaganda, in fact it is hardly political at all.<br /><br />It depicts the events of 9/11 through the eyes of the firefighters called to the scene just after the planes crashed. It is an amazing coinsidence that this documentary was filmed at all! This film was initially shot as a documnetary about a rookie NY firefighter becoming ""a man"". We can only thank the film makers that they continued their work during the terrible ordeal that faced them.<br /><br />A great piece of work. Absolutely stunning material. Highly recommended.<br /><br />Regards,",1
"I was really surprised with this movie. Going in to the sneak preview, knowing nothing about the movie except for the one trailer I'd seen, I thought it was going to be a Dude Where's My Car kind of crap fest. I was expecting bad sex jokes and farting and a pathetic lead character who will get laid in the end because that's just how movies work. Instead I got a smart, surprisingly original movie about a decent, average guy who just never had sex.<br /><br />Yes, the film is chock full o' sex jokes and vulgarity and the occasional hey-look-a-nipple!, but it's done much in the spirit of Bad Santa rather than Sorority Boys. All the characters are people you probably know in real life, redeemable friends who are just trying to hook a brother up and live their lives.<br /><br />I went in thinking this movie was going to be total crap, and I was very surprised. Yea, it's pretty over the top (c'mon, it's a movie about a 40 year old virgin!), but it's very smartly done.<br /><br />In the end, you're really pulling for this guy to get laid, which says a lot about the movie because honestly, did you really care if Ashton Kutcher found his car or not?",1
"Before this, the flawed ""Slaughterhouse Five"" was the best. But this screen adaptation of ""Mother Night"" is very true to the book and keeps the comedy, mystery, and tragedy intent. Thankfully it wasn't Hollywood-ized or idiotized a la the movie of ""Breakfast of Champions."" Another good thing about this movie is that you don't have to be familiar with the book to follow it (as I think you do for Slaughterhouse Five). That's probably true of Breakfast of Champions also but they did such a bad job of that you're better off just reading the book and not seeing the movie! Nick Nolte did an excellent job in this film.",1
"I enjoyed this movie. Unlike like some of the pumped up, steroid trash that is passed off as action movies, Playing God is simple and realistic, with characters that are believable, action that is not over the top and enough twists and turns to keep you interested until the end.<br /><br />Well directed, well acted and a good story.",1
"I can remember this movie from when i was a small child, i loved it then and I still do now. I managed to get it on DVD for my 18th Birthday and was over joyed because I had found it so difficult to find it previously and it had only be rented when i was younger. My favourite character is Charlie because he learns to be a good dog. The movie is filled with fun songs and music. The animation is brilliant and the character voices are perfect. This movie has always been a tearjerker for me but i think that if i hadn't seen the movie when i was small then i would not find it as brilliant and fascinating as I do although I still believe that I would still like it because I am Really into animated movies.",1
"If you have trouble dreaming you may give this movie a low rating. But you just have to realize this movie was not made to please everyone,<br /><br />just people with a sense of humor.<br /><br />For those people the movie is great! It plays on old Science fiction movies and radio shows long gone, most of witch where B-rated themselves. Along the lines of Spaceballs and Airplane 2, you may need to stretch your imagination a little bit to get the jokes, but it is well worth it.",1
"This is the best Chinese movie I have ever seen, and, in my opinion, a lot better than Hero or Chrouching Tiger, Hidden Dragon. The movie is a unique combination of several genres: It's a beautiful love story, action movie, comedy and horror at the same time. And the most amazing thing is that it really succeeds in all of this!<br /><br />This movie definitely makes it to my top 5, and should be enjoyable to every movie lover. The action sequences do have the traditional unrealistic jumping and even flying, but the way it's shot differs from the style of Hero a lot and the flying always looks great and usually even makes sense (ghosts can fly)<br /><br />See this movie, you won't regret it. 10/10",1
"I really like this show. That is why I was disappointed to learn recently that George Lopez is a racist, and that he fired Masiela Lusha off the show, simply because he discovered that she wasn't a Latino emigrant, but was an emigrant from Albania. I learned this from people on the show. She was really one of the better parts of the show, and thus, to learn that even among those who you would think would be sensitive to racism, that they can also hate someone, just because of the country where they were born, is really disappointing. I really like this show. That is why I was disappointed to learn recently that George Lopez is a racist, and that he fired Masiela Lusha off the show, simply because he discovered that she wasn't a Latino emigrant, but was an emigrant from Albania. I learned this from people on the show. She was really one of the better parts of the show, and thus, to learn that even among those who you would think would be sensitive to racism, that they can also hate someone, just because of the country where they were born, is really disappointing.",1
"I loved this movie. The scenery was breathtaking, the plot had some nice twists and turns, and the characters were well rounded. On two fronts, however, ""Rob Roy"" scored far above average. First, I have rarely seen a ""popular"" film in which the quality of dialogue was so high. There were many verbal slashes and thrusts to accompany the brilliantly choreographed swordplay. I could give numerous examples, but why should I? Just watch the film. Second, this movie understood a principle rarely acknowledged any more. For a drama to succeed, it needs not only a hero, but a really believable villain. If you don't have one, there's not much joy in rooting for the good guys. And ""Rob Roy"" has not one, but three--the Earl of Montrose, his henchman Kilairn, and Archie. Not one-dimensional villains, either, but fully fleshed and very nasty. It takes a bit more patience than ""Braveheart""--there's more dialogue, and the accents are a bit tough, but it's a much more clever and subtle piece. (As I said, I loved this movie!)",1
"I was pleasantly surprised I quite liked this movie. Witty writing (some ""inside"" jokes I got, others I didn't - maybe due to actors speaking on top of one another), great acting (notably John Cassini), great cameos, interesting and unique directing. I rented it to see Jeffrey Meek (very disappointed he was in it such a short time, blink and you'll miss him!) but found the movie remarkably entertaining. I'll actually watch it again before I send back to Netflix. I think actors and wanna-be actors will thoroughly enjoy this movie. The ending is somewhat expected but wish they'd done something different (and more positive). Too bad the movie wasn't better received except for in the ""festival"" market. I suggest it to anyone who loves the acting biz.",1
"I'm totally surprised by some of the comments on this forum, and many of the reviews. I think Tony Scott made a good movie here. Yes, it is highly stylized, flashy and over the top, but it is very entertaining. I'm glad at least Ebert and Roeper agrees with me :) <br /><br />This movie may not be for anyone, but if you like over-the-top, dark humor, cool action and dialog, you should see it. <br /><br />I've previously seen Scott's Man on Fire, Crimson Tide and Enemy of the State - all good movies, but I like this one more. It's like a roller-coaster ride, with great soundtrack selections, visual styles and in a time when all movies seem to be pg13, it is nice to see that someone isn't afraid of showing nudity, gory violence, and have explicit dialog.<br /><br />It doesn't hurt that Keira is super-hot, and even shows nipples in this one, either...",1
"I got to see this on the plane to NZ last week, and was wondering how it would measure up to both the UK film and the book. I have to say I was favorable impressed. If anything the fanatical attachment to the Red Sox during the lean years works even better than the original devotion to Arsenal FC, who have had success through the years. As a Brit I was also interested to see that you don't need to understand baseball to get what's going on. One question springs to mind - Was the screenplay written using the Sox as the team even before they finally broke the Curse of the Bambino? Or was another team in the frame? As a Red Sox fan myself (weird I know, a Brit who understands baseball) I have to say that it added to the enjoyment.",1
"THE SECRET OF KELLS may be the most exquisite film I have seen since THE TRIPLETS OF BELLEVILLE. Although stylistically very different, KELLS shares with TRIPLETS and (the jaw-dropping opening 2D sequence of) KUNG FU PANDA, incredible art direction, production design, background/layout and a richness in color that is a feast for one's senses. KELLS is so lavish -- almost Gothic in its layout (somewhat reminiscent of Klimt), wonderfully flat in general overall perspective, ornate in its Celtic & illuminated design, yet the characters are so simplistic and appealing -- AND it all works together beautifully. You fall in love with the characters from the moment you meet them. You are so drawn to every detail of the story and to every stroke of the pencil & brush. What Tomm, Nora, Ross, Paul and all at Cartoon Saloon (& their extended crews) have achieved with this small budget/VERY small crewed film, is absolutely astounding. The groundswell of support amongst our animation community is phenomenal. This film is breathtaking and the buzz amongst our colleagues in recommending this film is spreading like wildfire. Congratulations to KELLS on its many accolades, its Annie nomination as well as its current Oscar qualifying run. They are all very well-deserved nods, indeed...",1
"I came to watch Guerrilla, part two of Steven Soderbergh's biopic of Che Guevara, without having seen the preceding film and without more than a cursory knowledge of Che's life. At the same time I was rather apprehensive that this would be both a heavy-going history lesson and an unrepentant love-letter to the iconic revolutionary. As it turns out, this film far exceeded my expectations.<br /><br />Guerrilla works remarkably well as a standalone film. The story of Che's failed attempt to lead a revolution in Bolivia, then under military rule, is a compelling tragedy. The initial impetus brought by Che's arrival incognito to lead the guerrilla war is lost as misfortune follows misfortune. The odds stack up against the revolutionaries. US backing for the Bolivian army, hostile conditions in the rainforest, suspicious locals and Che's failing health are just some of the difficulties which beset the nascent rebellion.<br /><br />Soderbergh's portrayal of Che is largely uncritical, but this film is no hagiography. The style is refreshingly undramatic, with a subtle and effective soundtrack by Alberto Iglesias adding quiet drama to many scenes. Che is undoubtedly the centre of the film but there are very few close-ups of his face and we are encouraged to see the people fighting alongside him and sometimes against him too. Where Soderbergh wishes to demonstrate Che's virtues we see it in small episodes such as the loyal acolyte who upbraids two fellow guerrillas when they question Che's leadership, and emphasises the sacrifice that he has made in leaving behind Cuba to fight again for revolution.<br /><br />The direction throughout is superb. Part two feels tightly edited despite its narrow focus and is able to communicate a great deal through images without the need for a narrator to spell things out for the audience. At the start of the film we see a few short clips of lavish parties in post-revolutionary Cuba, immediately furnishing us with ideas as to why Che would sacrifice his old life to fight again in another country. Later on, the portrayal of guerrillas marching through the unending rainforests stands out as a strikingly beautiful scene and helps to create a feeling of the enormity of the task before this tiny band of revolutionaries.<br /><br />If there is a problem with the film it is the distance between the viewer and Che, which, though it does allow us to appreciate the context of the insurgency and the people around him, makes it hard for us to understand him better as a person. True, Benicio Del Toro is utterly convincing in the lead role  so much so that it is difficult to remember that you are watching an actor and not the man himself. However, watching Guerrilla as a standalone film means that we are given precious little insight into what is shaping Che's thoughts, words and actions. It is to be hoped that this is more to the fore in the first part of Soderbergh's biopic (I cannot comment on that yet), and certainly the strength of part two is making me look forward eagerly to seeing the prequel.",1
"A documentary without a loss for words... ever...<br /><br />Let us assume that the narration is more than a spoof, let us assume it is a commentary on Japanese society. And as this film is as fast paced an absurdist documentary as they come, the constant wordplay, as fast is it goes, and as poorly translated as it is-- in its current festival screener version as seen tonight at the Copenhagen Cinematek-- It is still quite enjoyable. <br /><br />But for the patient, and ONLY the truly patient and open-minded, I'm talking to you Jim Jarmusch fans with ADD relapses, I believe this is a film for you. It's an intelligent film if you allow it to win you over.<br /><br />Quite beautiful, and quite kitsch, and quite Japanese sub-culture. And quite experimental. Static 2D in a 3D world. All in all, Fun for those that want to see a Japanese film that spoofs Japanese food culture. A thumbs up if you're in the mood for something completely different.",1
"""Midnight Cowboy"" is one of those films thats been proclaimed a masterpiece with good reason - it really is one of the finest films ever made in America. Its both artistically valid yet entirely accessible and commercial. No wonder it was a huge success when initially released. But be warned, its also one of the most heartbreaking films ever made. The characters are memorable, well-developed, and ultimately tragic. The filmmakers should be applauded for not giving us the Hollywood ending, something which was basically mandatory by the 80s. Still, this is why I treasure the years of 1967 to 1977 for American film. Its a time when well-made, innovative, and most of all bleak films could be made with the big budgets that Hollywood could offer. All this was over by the time ""Star Wars"" was released.<br /><br />The direction by John Schlesinger makes the material work. It combines a simplistic style with some experimental editing. Unlike many other films featuring these psychedelic effects, ""Midnight Cowboy"" has aged quite well. Its still as powerful now as it was when initially released. The acting however is what makes this a masterpiece. The characters' backgrounds are never fully explained, but the performances make them completely developed. Both Jon Voight and Dustin Hoffman are absolutely memorable and sympathetic (despite their sometimes reprehensible actions). Plus, being a fan of vintage exploitation films, I loved the scenes set on the infamously sleazy 42nd street. ""Midnight Cowboy"" is close to being perfect and one of the most powerful films ever made. (10/10)",1
"Anyone who loves the Rheostatics' music is going to enjoy this film. I have some minor complaints, mainly about pacing and the casting of certain actors (not Maury) who aren't really convincing in their roles, but I don't have time write a detailed review. I just want to warn anyone who has seen this film or plans to watch this film as presented CBC television in Canada: The version that airs are the CBC is like the Reader's Digest version of WHALE MUSIC---don't watch it. It cuts out entire scenes and subplots (if you can them that) from the film. The CBC, which presents most of films untouched, took half the guts out of WHALE MUSIC. I don't know why. It's horrible what they did to the film. Rent the video or watch it in a theatre, but DON'T watch it on CBC television.",1
"Todd Rohal is a mad genius. ""Knuckleface Jones"", his third, and most fully realized, short film has an offbeat sense of humor and will leave some scratching their heads. What the film is about at heart, and he would almost certainly disagree with me on this, is how a regular Joe finds the confidence to get through life with a little inspiration. Or not. You just have to see for yourself. The short is intermittently making rounds on the festival circuit, so keep your eyes peeled and catch it if you can - you'll be glad you did. It is hilarious. And check out Todd's other short films also popping up here and there from time to time: ""Single Spaced"" and ""Slug 660"".",1
